-140.359 67 20.5328 
-156.022 67 17.2636 
-156.022 83 17.2636 
-140.359 83 20.5328 
-140.359 67 20.5328 


-135.455 67 -2.96085 
-151.118 67 -6.23006 
-151.118 83 -6.23006 
-135.455 83 -2.96085 
-135.455 67 -2.96085 


-156.022 83 17.2636 
-140.359 83 20.5328 
-135.455 83 -2.96085 
-151.118 83 -6.23006 
-156.022 83 17.2636 


-156.022 67 17.2636 
-140.359 67 20.5328 
-135.455 67 -2.96085 
-151.118 67 -6.23006 
-156.022 67 17.2636 


-142.317 75 20.1242 
-154.064 75 17.6723 
-176.768 75 82.3987 
-147.401 75 88.5285 
-142.317 75 20.1242 


-142.317 75 20.1242 
-154.064 75 17.6723 
-148.162 75 -54.6477 
-118.795 75 -48.5179 
-142.317 75 20.1242 


-142.317 75 20.1242 
-154.064 75 17.6723 
-148.162 75 -54.6477 
-118.795 75 -48.5179 
-142.317 75 20.1242 


